id,name_fr,name_en,path_key,type
EnchArmorEbonyShieldBlock03,Bouclier d'bonite de parade accrue,Ebony Shield of Major Blocking,[00] Skyrim.esm/[21] Armor/[1590] EnchArmorEbonyShieldBlock03 [ARMO-000CF88D],ARMO
EnchArmorEbonyHelmetWaterbreathing,Casque d'bonite de respiration aquatique,Ebony Helmet of Waterbreathing,[00] Skyrim.esm/[21] Armor/[1591] EnchArmorEbonyHelmetWaterbreathing [ARMO-000CF88C],ARMO
EnchArmorEbonyHelmetRestoration05,Casque d'bonite de gurison extrme,Ebony Helmet of Extreme Restoration,[00] Skyrim.esm/[21] Armor/[1592] EnchArmorEbonyHelmetRestoration05 [ARMO-000CF88B],ARMO
EnchArmorEbonyHelmetRestoration04,Casque d'bonite de gurison majeure,Ebony Helmet of Eminent Restoration,[00] Skyrim.esm/[21] Armor/[1593] EnchArmorEbonyHelmetRestoration04 [ARMO-000CF88A],ARMO
EnchArmorEbonyHelmetRestoration03,Casque d'bonite de gurison accrue,Ebony Helmet of Major Restoration,[00] Skyrim.esm/[21] Armor/[1594] EnchArmorEbonyHelmetRestoration03 [ARMO-000CF889],ARMO
EnchArmorEbonyHelmetMarksman05,Casque d'bonite d'archerie extrme,Ebony Helmet of Extreme Archery,[00] Skyrim.esm/[21] Armor/[1595] EnchArmorEbonyHelmetMarksman05 [ARMO-000CF888],ARMO
EnchArmorEbonyHelmetMarksman04,Casque d'bonite d'archerie majeure,Ebony Helmet of Eminent Archery,[00] Skyrim.esm/[21] Armor/[1596] EnchArmorEbonyHelmetMarksman04 [ARMO-000CF887],ARMO
EnchArmorEbonyHelmetMarksman03,Casque d'bonite d'archerie accrue,Ebony Helmet of Major Archery,[00] Skyrim.esm/[21] Armor/[1597] EnchArmorEbonyHelmetMarksman03 [ARMO-000CF886],ARMO
EnchArmorEbonyHelmetMagicka05,Casque d'bonite de magie extrme,Ebony Helmet of Extreme Magicka,[00] Skyrim.esm/[21] Armor/[1598] EnchArmorEbonyHelmetMagicka05 [ARMO-000CF885],ARMO
EnchArmorEbonyHelmetMagicka04,Casque d'bonite de magie majeure,Ebony Helmet of Eminent Magicka,[00] Skyrim.esm/[21] Armor/[1599] EnchArmorEbonyHelmetMagicka04 [ARMO-000CF884],ARMO
EnchNecklaceLightArmor06,Collier de matre cuyer,Necklace of the Peerless Squire,[00] Skyrim.esm/[21] Armor/[159] EnchNecklaceLightArmor06 [ARMO-0010DF32],ARMO
DBArmorBootsWornPlayable,Bottes sybillines uses,Worn Shrouded Boots,[00] Skyrim.esm/[21] Armor/[15] DBArmorBootsWornPlayable [ARMO-0010EB5C],ARMO
EnchArmorEbonyHelmetMagicka03,Casque d'bonite de magie accrue,Ebony Helmet of Major Magicka,[00] Skyrim.esm/[21] Armor/[1600] EnchArmorEbonyHelmetMagicka03 [ARMO-000CF883],ARMO
EnchArmorEbonyHelmetIllusion05,Casque d'bonite d'illusion extrme,Ebony Helmet of Extreme Illusion,[00] Skyrim.esm/[21] Armor/[1601] EnchArmorEbonyHelmetIllusion05 [ARMO-000CF882],ARMO
EnchArmorEbonyHelmetIllusion04,Casque d'bonite d'illusion majeure,Ebony Helmet of Eminent Illusion,[00] Skyrim.esm/[21] Armor/[1602] EnchArmorEbonyHelmetIllusion04 [ARMO-000CF881],ARMO
EnchArmorEbonyHelmetIllusion03,Casque d'bonite d'illusion accrue,Ebony Helmet of Major Illusion,[00] Skyrim.esm/[21] Armor/[1603] EnchArmorEbonyHelmetIllusion03 [ARMO-000CF880],ARMO
EnchArmorEbonyHelmetDestruction05,Casque d'bonite de destruction extrme,Ebony Helmet of Extreme Destruction,[00] Skyrim.esm/[21] Armor/[1604] EnchArmorEbonyHelmetDestruction05 [ARMO-000CF87C],ARMO
EnchArmorEbonyHelmetDestruction04,Casque d'bonite de destruction majeure,Ebony Helmet of Eminent Destruction,[00] Skyrim.esm/[21] Armor/[1605] EnchArmorEbonyHelmetDestruction04 [ARMO-000CF87B],ARMO
EnchArmorEbonyHelmetDestruction03,Casque d'bonite de destruction accrue,Ebony Helmet of Major Destruction,[00] Skyrim.esm/[21] Armor/[1606] EnchArmorEbonyHelmetDestruction03 [ARMO-000CF87A],ARMO
EnchArmorEbonyHelmetConjuration05,Casque d'bonite de conjuration extrme,Ebony Helmet of Extreme Conjuring,[00] Skyrim.esm/[21] Armor/[1607] EnchArmorEbonyHelmetConjuration05 [ARMO-000CF879],ARMO
EnchArmorEbonyHelmetConjuration04,Casque d'bonite de conjuration majeure,Ebony Helmet of Eminent Conjuring,[00] Skyrim.esm/[21] Armor/[1608] EnchArmorEbonyHelmetConjuration04 [ARMO-000CF878],ARMO
EnchArmorEbonyHelmetConjuration03,Casque d'bonite de conjuration accrue,Ebony Helmet of Major Conjuring,[00] Skyrim.esm/[21] Armor/[1609] EnchArmorEbonyHelmetConjuration03 [ARMO-000CF877],ARMO
EnchNecklaceLightArmor05,Collier de preux cuyer,Necklace of the Extreme Squire,[00] Skyrim.esm/[21] Armor/[160] EnchNecklaceLightArmor05 [ARMO-0010DF31],ARMO
EnchArmorEbonyHelmetAlteration05,Casque d'bonite d'altration extrme,Ebony Helmet of Extreme Alteration,[00] Skyrim.esm/[21] Armor/[1610] EnchArmorEbonyHelmetAlteration05 [ARMO-000CF876],ARMO
EnchArmorEbonyHelmetAlteration04,Casque d'bonite d'altration majeure,Ebony Helmet of Eminent Alteration,[00] Skyrim.esm/[21] Armor/[1611] EnchArmorEbonyHelmetAlteration04 [ARMO-000CF875],ARMO
EnchArmorEbonyHelmetAlteration03,Casque d'bonite d'altration accrue,Ebony Helmet of Major Alteration,[00] Skyrim.esm/[21] Armor/[1612] EnchArmorEbonyHelmetAlteration03 [ARMO-000CF874],ARMO
EnchArmorEbonyHelmetAlchemy05,Casque d'bonite d'alchimie extrme,Ebony Helmet of Extreme Alchemy,[00] Skyrim.esm/[21] Armor/[1613] EnchArmorEbonyHelmetAlchemy05 [ARMO-000CF873],ARMO
EnchArmorEbonyHelmetAlchemy04,Casque d'bonite d'alchimie majeure,Ebony Helmet of Eminent Alchemy,[00] Skyrim.esm/[21] Armor/[1614] EnchArmorEbonyHelmetAlchemy04 [ARMO-000CF872],ARMO
EnchArmorEbonyHelmetAlchemy03,Casque d'bonite d'alchimie accrue,Ebony Helmet of Major Alchemy,[00] Skyrim.esm/[21] Armor/[1615] EnchArmorEbonyHelmetAlchemy03 [ARMO-000CF871],ARMO
EnchArmorEbonyGauntletsTwoHanded05,Gantelets d'bonite de poigne extrme,Ebony Gauntlets of Extreme Sure Grip,[00] Skyrim.esm/[21] Armor/[1616] EnchArmorEbonyGauntletsTwoHanded05 [ARMO-000CF870],ARMO
EnchArmorEbonyGauntletsTwoHanded04,Gantelets d'bonite de poigne majeure,Ebony Gauntlets of Eminent Sure Grip,[00] Skyrim.esm/[21] Armor/[1617] EnchArmorEbonyGauntletsTwoHanded04 [ARMO-000CF86F],ARMO
EnchArmorEbonyGauntletsTwoHanded03,Gantelets d'bonite de poigne accrue,Ebony Gauntlets of Major Sure Grip,[00] Skyrim.esm/[21] Armor/[1618] EnchArmorEbonyGauntletsTwoHanded03 [ARMO-000CF86E],ARMO
EnchArmorEbonyGauntletsSmithing05,Gantelets d'bonite de forgeage extrme,Ebony Gauntlets of Extreme Smithing,[00] Skyrim.esm/[21] Armor/[1619] EnchArmorEbonyGauntletsSmithing05 [ARMO-000CF86D],ARMO
EnchNecklaceLightArmor04,Collier de noble cuyer,Necklace of the Eminent Squire,[00] Skyrim.esm/[21] Armor/[161] EnchNecklaceLightArmor04 [ARMO-0010DF30],ARMO
EnchArmorEbonyGauntletsSmithing04,Gantelets d'bonite de forgeage majeur,Ebony Gauntlets of Eminent Smithing,[00] Skyrim.esm/[21] Armor/[1620] EnchArmorEbonyGauntletsSmithing04 [ARMO-000CF86C],ARMO
EnchArmorEbonyGauntletsSmithing03,Gantelets d'bonite de forgeage accru,Ebony Gauntlets of Major Smithing,[00] Skyrim.esm/[21] Armor/[1621] EnchArmorEbonyGauntletsSmithing03 [ARMO-000CF86B],ARMO
EnchArmorEbonyGauntletsOneHanded05,Gantelets d'bonite de maniement extrme,Ebony Gauntlets of Extreme Wielding,[00] Skyrim.esm/[21] Armor/[1622] EnchArmorEbonyGauntletsOneHanded05 [ARMO-000CF867],ARMO
EnchArmorEbonyGauntletsOneHanded04,Gantelets d'bonite de maniement majeur,Ebony Gauntlets of Eminent Wielding,[00] Skyrim.esm/[21] Armor/[1623] EnchArmorEbonyGauntletsOneHanded04 [ARMO-000CF866],ARMO
EnchArmorEbonyGauntletsOneHanded03,Gantelets d'bonite de maniement accru,Ebony Gauntlets of Major Wielding,[00] Skyrim.esm/[21] Armor/[1624] EnchArmorEbonyGauntletsOneHanded03 [ARMO-000CF865],ARMO
EnchArmorEbonyGauntletsMarksman05,Gantelets d'bonite d'archerie extrme,Ebony Gauntlets of Extreme Archery,[00] Skyrim.esm/[21] Armor/[1625] EnchArmorEbonyGauntletsMarksman05 [ARMO-000CF864],ARMO
EnchArmorEbonyGauntletsMarksman04,Gantelets d'bonite d'archerie majeure,Ebony Gauntlets of Eminent Archery,[00] Skyrim.esm/[21] Armor/[1626] EnchArmorEbonyGauntletsMarksman04 [ARMO-000CF863],ARMO
EnchArmorEbonyGauntletsMarksman03,Gantelets d'bonite d'archerie accrue,Ebony Gauntlets of Major Archery,[00] Skyrim.esm/[21] Armor/[1627] EnchArmorEbonyGauntletsMarksman03 [ARMO-000CF862],ARMO
EnchArmorEbonyGauntletsAlchemy05,Gantelets d'bonite d'alchimie extrme,Ebony Gauntlets of Extreme Alchemy,[00] Skyrim.esm/[21] Armor/[1628] EnchArmorEbonyGauntletsAlchemy05 [ARMO-000CF84F],ARMO
EnchArmorEbonyGauntletsAlchemy04,Gantelets d'bonite d'alchimie majeure,Ebony Gauntlets of Eminent Alchemy,[00] Skyrim.esm/[21] Armor/[1629] EnchArmorEbonyGauntletsAlchemy04 [ARMO-000CF84E],ARMO
EnchNecklaceLightArmor03,Collier de grand cuyer,Necklace of the Major Squire,[00] Skyrim.esm/[21] Armor/[162] EnchNecklaceLightArmor03 [ARMO-0010DF2F],ARMO
EnchArmorEbonyGauntletsAlchemy03,Gantelets d'bonite d'alchimie accrue,Ebony Gauntlets of Major Alchemy,[00] Skyrim.esm/[21] Armor/[1630] EnchArmorEbonyGauntletsAlchemy03 [ARMO-000CF84D],ARMO
EnchArmorEbonyCuirassHeavyArmor05,Armure d'bonite de preux chevalier,Ebony Armor of the Noble Knight,[00] Skyrim.esm/[21] Armor/[1631] EnchArmorEbonyCuirassHeavyArmor05 [ARMO-000CF83C],ARMO
EnchArmorEbonyCuirassHeavyArmor04,Armure d'bonite de noble chevalier,Ebony Armor of the Eminent Knight,[00] Skyrim.esm/[21] Armor/[1632] EnchArmorEbonyCuirassHeavyArmor04 [ARMO-000CF83B],ARMO
EnchArmorEbonyCuirassHeavyArmor03,Armure d'bonite de grand chevalier,Ebony Armor of the Major Knight,[00] Skyrim.esm/[21] Armor/[1633] EnchArmorEbonyCuirassHeavyArmor03 [ARMO-000CF83A],ARMO
EnchArmorEbonyCuirassHealth05,Armure d'bonite de sant extrme,Ebony Armor of Extreme Health,[00] Skyrim.esm/[21] Armor/[1634] EnchArmorEbonyCuirassHealth05 [ARMO-000CF839],ARMO
EnchArmorEbonyCuirassHealth04,Armure d'bonite de sant majeure,Ebony Armor of Eminent Health,[00] Skyrim.esm/[21] Armor/[1635] EnchArmorEbonyCuirassHealth04 [ARMO-000CF838],ARMO
EnchArmorEbonyCuirassHealth03,Armure d'bonite de sant accrue,Ebony Armor of Major Health,[00] Skyrim.esm/[21] Armor/[1636] EnchArmorEbonyCuirassHealth03 [ARMO-000CF837],ARMO
EnchArmorEbonyBootsResistShock05,Bottes d'bonite de foudre anantie,Ebony Boots of Shock Abatement,[00] Skyrim.esm/[21] Armor/[1637] EnchArmorEbonyBootsResistShock05 [ARMO-000CF830],ARMO
EnchArmorEbonyBootsResistShock04,Bottes d'bonite de foudre neutralise,Ebony Boots of Shock Suppression,[00] Skyrim.esm/[21] Armor/[1638] EnchArmorEbonyBootsResistShock04 [ARMO-000CF82F],ARMO
EnchArmorEbonyBootsResistShock03,Bottes d'bonite de foudre vanescente,Ebony Boots of Dwindling Shock,[00] Skyrim.esm/[21] Armor/[1639] EnchArmorEbonyBootsResistShock03 [ARMO-000CF82E],ARMO
EnchNecklaceLightArmor02,Collier d'cuyer,Necklace of the Squire,[00] Skyrim.esm/[21] Armor/[163] EnchNecklaceLightArmor02 [ARMO-0010DF2E],ARMO
EnchArmorEbonyBootsResistFrost05,Bottes d'bonite de glace anantie,Ebony Boots of Frost Abatement,[00] Skyrim.esm/[21] Armor/[1640] EnchArmorEbonyBootsResistFrost05 [ARMO-000CF82D],ARMO
EnchArmorEbonyBootsResistFrost04,Bottes d'bonite de glace neutralise,Ebony Boots of Frost Suppression,[00] Skyrim.esm/[21] Armor/[1641] EnchArmorEbonyBootsResistFrost04 [ARMO-000CF82C],ARMO
EnchArmorEbonyBootsResistFrost03,Bottes d'bonite de glace vanescente,Ebony Boots of Dwindling Frost,[00] Skyrim.esm/[21] Armor/[1642] EnchArmorEbonyBootsResistFrost03 [ARMO-000CF82B],ARMO
EnchArmorEbonyBootsResistFire05,Bottes d'bonite de feu ananti,Ebony Boots of Fire Abatement,[00] Skyrim.esm/[21] Armor/[1643] EnchArmorEbonyBootsResistFire05 [ARMO-000CF82A],ARMO
EnchArmorEbonyBootsResistFire04,Bottes d'bonite de feu neutralis,Ebony Boots of Fire Suppression,[00] Skyrim.esm/[21] Armor/[1644] EnchArmorEbonyBootsResistFire04 [ARMO-000CF829],ARMO
EnchArmorEbonyBootsResistFire03,Bottes d'bonite de feu vanescent,Ebony Boots of Dwindling Flames,[00] Skyrim.esm/[21] Armor/[1645] EnchArmorEbonyBootsResistFire03 [ARMO-000CF828],ARMO
EnchArmorEbonyBootsMuffle,Bottes d'bonite de silence,Ebony Boots of Muffling,[00] Skyrim.esm/[21] Armor/[1646] EnchArmorEbonyBootsMuffle [ARMO-000CF827],ARMO
EnchArmorEbonyBootsCarry05,Bottes d'bonite du boeuf,Ebony Boots of the Ox,[00] Skyrim.esm/[21] Armor/[1647] EnchArmorEbonyBootsCarry05 [ARMO-000CF826],ARMO
EnchArmorEbonyBootsCarry04,Bottes d'bonite de surhomme,Ebony Boots of Brawn,[00] Skyrim.esm/[21] Armor/[1648] EnchArmorEbonyBootsCarry04 [ARMO-000CF825],ARMO
EnchArmorEbonyBootsCarry03,Bottes d'bonite de puissance,Ebony Boots of Strength,[00] Skyrim.esm/[21] Armor/[1649] EnchArmorEbonyBootsCarry03 [ARMO-000CF824],ARMO
EnchNecklaceLightArmor01,Collier d'humble cuyer,Necklace of the Minor Squire,[00] Skyrim.esm/[21] Armor/[164] EnchNecklaceLightArmor01 [ARMO-0010DF2D],ARMO
EnchArmorOrcishShieldResistShock04,Bouclier orque de foudre neutralise,Orcish Shield of Shock Suppression,[00] Skyrim.esm/[21] Armor/[1650] EnchArmorOrcishShieldResistShock04 [ARMO-000CF823],ARMO
EnchArmorOrcishShieldResistShock05,Bouclier orque de foudre anantie,Orcish Shield of Shock Abatement,[00] Skyrim.esm/[21] Armor/[1651] EnchArmorOrcishShieldResistShock05 [ARMO-000CF822],ARMO
EnchArmorOrcishShieldResistShock03,Bouclier orque de foudre vanescente,Orcish Shield of Dwindling Shock,[00] Skyrim.esm/[21] Armor/[1652] EnchArmorOrcishShieldResistShock03 [ARMO-000CF821],ARMO
EnchArmorOrcishShieldResistFrost04,Bouclier orque de glace neutralise,Orcish Shield of Frost Suppression,[00] Skyrim.esm/[21] Armor/[1653] EnchArmorOrcishShieldResistFrost04 [ARMO-000CF81F],ARMO
EnchArmorOrcishShieldResistFrost03,Bouclier orque de glace vanescente,Orcish Shield of Dwindling Frost,[00] Skyrim.esm/[21] Armor/[1654] EnchArmorOrcishShieldResistFrost03 [ARMO-000CF81E],ARMO
EnchArmorOrcishShieldResistFire05,Bouclier orque de feu ananti,Orcish Shield of Fire Abatement,[00] Skyrim.esm/[21] Armor/[1655] EnchArmorOrcishShieldResistFire05 [ARMO-000CF81D],ARMO
EnchArmorOrcishShieldResistFire04,Bouclier orque de feu neutralis,Orcish Shield of Fire Suppression,[00] Skyrim.esm/[21] Armor/[1656] EnchArmorOrcishShieldResistFire04 [ARMO-000CF81C],ARMO
EnchArmorOrcishShieldResistFire03,Bouclier orque de feu vanescent,Orcish Shield of Dwindling Fire,[00] Skyrim.esm/[21] Armor/[1657] EnchArmorOrcishShieldResistFire03 [ARMO-000CF81B],ARMO
EnchArmorOrcishShieldBlock05,Bouclier orque de parade extrme,Orcish Shield of Extreme Blocking,[00] Skyrim.esm/[21] Armor/[1658] EnchArmorOrcishShieldBlock05 [ARMO-000CF81A],ARMO
EnchArmorOrcishShieldBlock04,Bouclier orque de parade majeure,Orcish Shield of Eminent Blocking,[00] Skyrim.esm/[21] Armor/[1659] EnchArmorOrcishShieldBlock04 [ARMO-000CF819],ARMO
EnchNecklaceHeavyArmor06,Collier de paladin,Necklace of the Peerless Knight,[00] Skyrim.esm/[21] Armor/[165] EnchNecklaceHeavyArmor06 [ARMO-0010DF2C],ARMO
EnchArmorOrcishShieldBlock03,Bouclier orque de parade accrue,Orcish Shield of Major Blocking,[00] Skyrim.esm/[21] Armor/[1660] EnchArmorOrcishShieldBlock03 [ARMO-000CF818],ARMO
EnchArmorOrcishHelmetWaterbreathing,Casque orque de respiration aquatique,Orcish Helmet of Waterbreathing,[00] Skyrim.esm/[21] Armor/[1661] EnchArmorOrcishHelmetWaterbreathing [ARMO-000CF817],ARMO
EnchArmorOrcishHelmetRestoration05,Casque orque de gurison extrme,Orcish Helmet of Extreme Restoration,[00] Skyrim.esm/[21] Armor/[1662] EnchArmorOrcishHelmetRestoration05 [ARMO-000CF816],ARMO
EnchArmorOrcishHelmetRestoration04,Casque orque de gurison majeure,Orcish Helmet of Eminent Restoration,[00] Skyrim.esm/[21] Armor/[1663] EnchArmorOrcishHelmetRestoration04 [ARMO-000CF815],ARMO
EnchArmorOrcishHelmetRestoration03,Casque orque de gurison accrue,Orcish Helmet of Major Restoration,[00] Skyrim.esm/[21] Armor/[1664] EnchArmorOrcishHelmetRestoration03 [ARMO-000CF814],ARMO
EnchArmorOrcishHelmetMarksman05,Casque orque d'archerie extrme,Orcish Helmet of Extreme Archery,[00] Skyrim.esm/[21] Armor/[1665] EnchArmorOrcishHelmetMarksman05 [ARMO-000CF813],ARMO
EnchArmorOrcishHelmetMarksman04,Casque orque d'archerie majeure,Orcish Helmet of Eminent Archery,[00] Skyrim.esm/[21] Armor/[1666] EnchArmorOrcishHelmetMarksman04 [ARMO-000CF812],ARMO
EnchArmorOrcishHelmetMarksman03,Casque orque d'archerie accrue,Orcish Helmet of Major Archery,[00] Skyrim.esm/[21] Armor/[1667] EnchArmorOrcishHelmetMarksman03 [ARMO-000CF811],ARMO
EnchArmorOrcishHelmetMagicka05,Casque orque de magie extrme,Orcish Helmet of Extreme Magicka,[00] Skyrim.esm/[21] Armor/[1668] EnchArmorOrcishHelmetMagicka05 [ARMO-000CF810],ARMO
EnchArmorOrcishHelmetMagicka04,Casque orque de magie majeure,Orcish Helmet of Eminent Magicka,[00] Skyrim.esm/[21] Armor/[1669] EnchArmorOrcishHelmetMagicka04 [ARMO-000CF80F],ARMO
EnchNecklaceHeavyArmor05,Collier de preux chevalier,Necklace of the Extreme Knight,[00] Skyrim.esm/[21] Armor/[166] EnchNecklaceHeavyArmor05 [ARMO-0010DF2B],ARMO
EnchArmorOrcishHelmetMagicka03,Casque orque de magie accrue,Orcish Helmet of Major Magicka,[00] Skyrim.esm/[21] Armor/[1670] EnchArmorOrcishHelmetMagicka03 [ARMO-000CF80E],ARMO
EnchArmorOrcishHelmetIllusion05,Casque orque d'illusion extrme,Orcish Helmet of Extreme Illusion,[00] Skyrim.esm/[21] Armor/[1671] EnchArmorOrcishHelmetIllusion05 [ARMO-000CF80D],ARMO
EnchArmorOrcishHelmetIllusion04,Casque orque d'illusion majeure,Orcish Helmet of Eminent Illusion,[00] Skyrim.esm/[21] Armor/[1672] EnchArmorOrcishHelmetIllusion04 [ARMO-000CF80C],ARMO
EnchArmorOrcishHelmetIllusion03,Casque orque d'illusion accrue,Orcish Helmet of Major Illusion,[00] Skyrim.esm/[21] Armor/[1673] EnchArmorOrcishHelmetIllusion03 [ARMO-000CF80B],ARMO
EnchArmorOrcishHelmetDestruction05,Casque orque de destruction extrme,Orcish Helmet of Extreme Destruction,[00] Skyrim.esm/[21] Armor/[1674] EnchArmorOrcishHelmetDestruction05 [ARMO-000CF807],ARMO
EnchArmorOrcishHelmetDestruction04,Casque orque de destruction majeure,Orcish Helmet of Eminent Destruction,[00] Skyrim.esm/[21] Armor/[1675] EnchArmorOrcishHelmetDestruction04 [ARMO-000CF806],ARMO
EnchArmorOrcishHelmetDestruction03,Casque orque de destruction accrue,Orcish Helmet of Major Destruction,[00] Skyrim.esm/[21] Armor/[1676] EnchArmorOrcishHelmetDestruction03 [ARMO-000CF805],ARMO
EnchArmorOrcishHelmetConjuration05,Casque orque de conjuration extrme,Orcish Helmet of Extreme Conjuring,[00] Skyrim.esm/[21] Armor/[1677] EnchArmorOrcishHelmetConjuration05 [ARMO-000CF804],ARMO
EnchArmorOrcishHelmetConjuration04,Casque orque de conjuration majeure,Orcish Helmet of Eminent Conjuring,[00] Skyrim.esm/[21] Armor/[1678] EnchArmorOrcishHelmetConjuration04 [ARMO-000CF803],ARMO
EnchArmorOrcishHelmetConjuration03,Casque orque de conjuration accrue,Orcish Helmet of Major Conjuring,[00] Skyrim.esm/[21] Armor/[1679] EnchArmorOrcishHelmetConjuration03 [ARMO-000CF802],ARMO
EnchNecklaceHeavyArmor04,Collier de noble chevalier,Necklace of the Eminent Knight,[00] Skyrim.esm/[21] Armor/[167] EnchNecklaceHeavyArmor04 [ARMO-0010DF2A],ARMO
EnchArmorOrcishHelmetAlteration05,Casque orque d'altration extrme,Orcish Helmet of Extreme Alteration,[00] Skyrim.esm/[21] Armor/[1680] EnchArmorOrcishHelmetAlteration05 [ARMO-000CF801],ARMO
EnchArmorOrcishHelmetAlteration04,Casque orque d'altration majeure,Orcish Helmet of Eminent Alteration,[00] Skyrim.esm/[21] Armor/[1681] EnchArmorOrcishHelmetAlteration04 [ARMO-000CF800],ARMO
EnchArmorOrcishHelmetAlteration03,Casque orque d'altration accrue,Orcish Helmet of Major Alteration,[00] Skyrim.esm/[21] Armor/[1682] EnchArmorOrcishHelmetAlteration03 [ARMO-000CF7FF],ARMO
EnchArmorOrcishHelmetAlchemy05,Casque orque d'alchimie extrme,Orcish Helmet of Extreme Alchemy,[00] Skyrim.esm/[21] Armor/[1683] EnchArmorOrcishHelmetAlchemy05 [ARMO-000CF7FE],ARMO
EnchArmorOrcishHelmetAlchemy04,Casque orque d'alchimie majeure,Orcish Helmet of Eminent Alchemy,[00] Skyrim.esm/[21] Armor/[1684] EnchArmorOrcishHelmetAlchemy04 [ARMO-000CF7FD],ARMO
EnchArmorOrcishHelmetAlchemy03,Casque orque d'alchimie accrue,Orcish Helmet of Major Alchemy,[00] Skyrim.esm/[21] Armor/[1685] EnchArmorOrcishHelmetAlchemy03 [ARMO-000CF7FC],ARMO
EnchArmorOrcishGauntletsTwoHanded05,Gantelets orques de poigne extrme,Orcish Gauntlets of Extreme Sure Grip,[00] Skyrim.esm/[21] Armor/[1686] EnchArmorOrcishGauntletsTwoHanded05 [ARMO-000CF7FB],ARMO
EnchArmorOrcishGauntletsTwoHanded04,Gantelets orques de poigne majeure,Orcish Gauntlets of Eminent Sure Grip,[00] Skyrim.esm/[21] Armor/[1687] EnchArmorOrcishGauntletsTwoHanded04 [ARMO-000CF7FA],ARMO
EnchArmorOrcishGauntletsTwoHanded03,Gantelets orques de poigne accrue,Orcish Gauntlets of Major Sure Grip,[00] Skyrim.esm/[21] Armor/[1688] EnchArmorOrcishGauntletsTwoHanded03 [ARMO-000CF7F9],ARMO
EnchArmorOrcishGauntletsSmithing05,Gantelets orques de forgeage extrme,Orcish Gauntlets of Extreme Smithing,[00] Skyrim.esm/[21] Armor/[1689] EnchArmorOrcishGauntletsSmithing05 [ARMO-000CF7F8],ARMO
EnchNecklaceHeavyArmor03,Collier de grand chevalier,Necklace of the Major Knight,[00] Skyrim.esm/[21] Armor/[168] EnchNecklaceHeavyArmor03 [ARMO-0010DF29],ARMO
EnchArmorOrcishGauntletsSmithing04,Gantelets orques de forgeage majeur,Orcish Gauntlets of Eminent Smithing,[00] Skyrim.esm/[21] Armor/[1690] EnchArmorOrcishGauntletsSmithing04 [ARMO-000CF7F7],ARMO
EnchArmorOrcishGauntletsSmithing03,Gantelets orques de forgeage accru,Orcish Gauntlets of Major Smithing,[00] Skyrim.esm/[21] Armor/[1691] EnchArmorOrcishGauntletsSmithing03 [ARMO-000CF7F6],ARMO
EnchArmorOrcishGauntletsOneHanded05,Gantelets orques de maniement extrme,Orcish Gauntlets of Extreme Wielding,[00] Skyrim.esm/[21] Armor/[1692] EnchArmorOrcishGauntletsOneHanded05 [ARMO-000CF7F2],ARMO
EnchArmorOrcishGauntletsOneHanded04,Gantelets orques de maniement majeur,Orcish Gauntlets of Eminent Wielding,[00] Skyrim.esm/[21] Armor/[1693] EnchArmorOrcishGauntletsOneHanded04 [ARMO-000CF7F1],ARMO
EnchArmorOrcishGauntletsOneHanded03,Gantelets orques de maniement accru,Orcish Gauntlets of Major Wielding,[00] Skyrim.esm/[21] Armor/[1694] EnchArmorOrcishGauntletsOneHanded03 [ARMO-000CF7F0],ARMO
EnchArmorOrcishGauntletsMarksman05,Gantelets orques d'archerie extrme,Orcish Gauntlets of Extreme Archery,[00] Skyrim.esm/[21] Armor/[1695] EnchArmorOrcishGauntletsMarksman05 [ARMO-000CF7EF],ARMO
